size_sqm,bedrooms,location,price
140.56,6,Downtown,560915.76
101.55,4,Suburban,252441.42
150.26,7,Suburban,374618.17
64.22,3,Industrial,132983.3
162.16,7,City Center,553085.99
72.22,3,City Center,245776.25
131.43,5,Industrial,241703.2
86.19,3,Downtown,335005.45
142.14,6,City Center,477448.68
118.64,4,Suburban,272729.98
56.21,3,Downtown,220922.17
136.83,5,Rural,189887.99
96.88,4,Rural,137116.17
155.25,6,Downtown,596448.54
120.05,5,Suburban,281752.06
135.82,6,Rural,198943.84
81.7,3,Suburban,183881.48
96.43,4,Industrial,190093.07
101.65,4,City Center,354428.36
154.27,6,Downtown,591685.35
187.1,7,City Center,638196.25
87.79,4,Industrial,179240.69
163.07,7,Rural,239351.93
33.21,1,Suburban,78356.81
72.23,4,Suburban,174947.85
81.65,3,Industrial,142924.29
65.9,3,Downtown,254717.78
56.66,2,City Center,193355.39
136.52,5,Rural,183726.96
111.44,5,Downtown,434427.52
135.18,6,Industrial,258435.32
147.62,6,Industrial,290945.36
130.62,6,Suburban,329406.36
146.31,6,Rural,205500.53
117.22,5,Downtown,457677.48
72.52,2,Suburban,173489.53
162.31,6,Rural,220901.57
96.44,4,City Center,334235.54
82.58,3,City Center,274060.44
112.88,5,Suburban,281745.57
83.49,3,Downtown,320119.47
103.3,5,Rural,153297.78
133.76,6,City Center,453232.47
133.93,5,City Center,445216.01
84.09,3,Downtown,315697.79
100.49,5,Suburban,256067.57
162.97,8,Industrial,316880.98
139.86,6,Rural,197201.0
203.0,8,City Center,698474.8
167.21,6,Industrial,308837.69
165.77,6,Downtown,641181.03
64.49,2,Suburban,140814.52
150.55,6,Rural,202358.41
117.88,5,Downtown,461646.05
97.96,4,Suburban,244808.46
126.72,5,Downtown,501799.15
157.81,7,City Center,551475.38
140.03,5,City Center,464443.79
84.86,3,Industrial,166740.57
149.7,6,Downtown,585777.25
94.5,4,City Center,332948.49
128.67,5,Suburban,298593.65
107.87,5,Industrial,220403.0
111.25,4,Rural,155104.35
150.65,6,Downtown,588304.02
78.39,3,City Center,257623.75
197.81,8,Suburban,468744.61
47.16,2,Downtown,193329.95
96.09,4,Suburban,229883.59
134.81,6,Industrial,256161.71
143.37,6,City Center,490776.7
115.98,5,City Center,395952.91
117.7,5,Industrial,232956.56
136.42,5,Suburban,320803.01
110.76,3,Downtown,413891.27
175.73,7,Suburban,426241.5
153.57,6,Downtown,595414.88
154.91,6,Industrial,301775.46
81.35,3,Rural,114538.73
116.82,4,Downtown,452188.62
107.98,5,City Center,365210.09
79.78,2,City Center,249805.83
134.41,6,City Center,457196.7
98.49,4,Suburban,233056.34
146.22,6,Suburban,354168.31
77.19,3,Suburban,187124.67
188.76,7,City Center,634075.87
84.15,4,Downtown,324998.43
128.77,6,City Center,448596.28
151.67,6,Downtown,585533.3
97.17,4,Suburban,224685.77
154.1,6,Rural,219190.75
70.83,3,Suburban,163668.31
178.08,8,Industrial,338598.06
120.57,5,Downtown,480406.9
96.14,4,Rural,137763.54
108.03,4,Suburban,263968.46
152.36,6,Rural,208845.77
96.62,2,City Center,307721.36
90.03,4,Downtown,354454.92
111.14,4,Industrial,198312.8
72.92,2,City Center,234428.55
192.82,8,Rural,268200.76
97.34,3,Suburban,226273.43
153.26,6,Downtown,588550.35
128.38,6,Industrial,255989.21
80.62,3,Suburban,186228.28
119.76,4,Industrial,216436.72
151.36,6,Downtown,597590.39
112.47,5,Rural,155775.55
167.72,6,Industrial,320342.78
160.86,7,Downtown,639546.15
156.76,7,Industrial,311039.89
101.61,3,Suburban,241270.46
76.81,3,Industrial,144279.45
95.46,4,Suburban,228111.99
127.85,5,Suburban,314402.28
141.83,6,Downtown,565677.14
33.14,2,City Center,123544.43
119.68,5,Industrial,237412.21
126.32,5,Rural,177902.57
108.9,4,Suburban,264769.46
171.65,7,City Center,575539.86
136.87,6,Suburban,342745.41
172.41,7,City Center,583446.03
111.36,3,City Center,368281.74
157.5,7,Rural,226886.1
185.4,8,City Center,630560.97
172.47,7,Rural,247306.74
76.31,3,Downtown,289705.18
109.85,5,Suburban,262243.91
106.19,3,Rural,140089.41
139.57,6,Suburban,337897.36
147.45,5,Industrial,277379.21
86.44,4,Downtown,334311.03
122.71,5,Industrial,225430.31
39.2,2,Industrial,87561.36
177.68,7,City Center,594228.4
99.51,3,City Center,337030.09
122.23,5,Industrial,231360.84
107.61,5,City Center,376634.03
165.84,7,Suburban,407459.21
30.0,1,City Center,109794.0
119.34,5,Industrial,237754.38
115.77,4,City Center,397028.75
101.85,4,City Center,350588.63
189.05,7,Rural,268530.06
84.51,3,Rural,105839.82
150.87,6,Industrial,289143.77
134.25,5,Suburban,311836.22
170.46,6,Downtown,654769.7
93.31,4,Downtown,376061.53
90.68,5,Industrial,179408.87
163.84,6,Suburban,382398.59
137.01,7,Suburban,339126.7
58.2,3,Suburban,138836.01
98.43,4,Rural,129443.8
135.46,5,Industrial,260207.96
153.51,6,Downtown,595793.99
92.83,4,Suburban,216101.55
30.0,1,Industrial,62522.0
140.93,6,Downtown,557885.25
71.19,4,Rural,106430.17
39.31,1,City Center,120222.34
30.0,1,Downtown,119986.0
152.56,5,Downtown,586291.32
125.14,5,Downtown,492046.44
110.97,5,City Center,378871.23
175.56,7,Suburban,418167.95
145.49,6,City Center,493084.96
184.65,7,Downtown,709703.01
64.29,3,Rural,97724.58
118.62,5,Downtown,473624.91
55.33,2,Rural,71434.47
110.82,5,Industrial,208437.06
110.06,5,Rural,158282.37
145.06,6,Downtown,566734.91
121.82,5,City Center,419688.67
144.94,7,Downtown,581385.0
148.14,6,Downtown,570427.62
206.2,8,Industrial,383251.72
107.39,5,Suburban,267319.27
82.36,2,Downtown,316865.82
129.84,6,Industrial,252480.02
87.91,4,City Center,297051.4
179.28,7,Industrial,337616.65
108.67,4,Industrial,196751.92
97.38,4,Rural,139684.95
101.15,4,Suburban,244363.74
148.74,6,Suburban,360962.39
113.69,5,City Center,398859.36
94.33,4,Industrial,184847.99
186.61,7,City Center,638262.23
85.75,3,City Center,279936.62
121.42,5,Suburban,284589.29
146.09,6,Suburban,353359.49
54.75,2,Suburban,130043.19
139.21,5,Downtown,536659.47
77.8,2,Industrial,127870.54
152.91,6,City Center,509494.93
81.49,4,Industrial,157018.94
147.71,5,City Center,489590.28
164.23,7,City Center,562434.97
154.46,6,City Center,531689.38
130.05,5,City Center,450103.0
110.75,4,Rural,147926.96
96.94,3,Rural,131792.22
178.84,8,Downtown,700388.86
92.02,3,Suburban,207004.38
78.52,3,City Center,264774.07
146.61,6,Industrial,282733.14
88.15,3,Rural,118221.53
82.0,3,Suburban,191218.92
62.26,2,Downtown,238367.4
100.68,4,Suburban,246493.21
116.69,5,City Center,393175.2
129.72,5,Suburban,303344.34
158.05,8,City Center,547834.75
141.08,6,Rural,192918.92
112.37,4,Rural,160687.11
112.07,4,City Center,382174.52
140.41,6,Industrial,267692.45
170.9,7,Rural,232368.81
125.05,6,Industrial,254697.85
101.23,3,City Center,324043.3
80.29,3,City Center,272635.08
62.19,3,Rural,99951.79
146.65,6,Industrial,287064.18
143.12,6,City Center,483081.42
143.09,6,Rural,201283.54
114.85,4,City Center,384894.87
176.28,8,Suburban,423106.78
100.64,5,Suburban,244761.52
158.21,6,Rural,208999.77
118.45,4,City Center,386523.85
95.67,3,Rural,116217.97
143.7,6,Downtown,572760.24
136.39,5,Rural,180596.44
134.28,5,Rural,183101.91
123.25,5,Suburban,303155.27
118.48,5,Suburban,277828.55
215.53,8,City Center,716894.64
167.37,6,Rural,227019.27
148.91,6,Rural,213257.08
124.47,5,City Center,419285.9
160.29,6,Industrial,291058.43
140.72,6,City Center,479166.37
121.05,5,Suburban,298282.38
107.86,4,Suburban,251657.85
116.76,4,Rural,163621.31
30.0,1,Suburban,64080.0
128.42,5,City Center,438244.1
100.46,3,Rural,122220.96
183.71,7,City Center,622394.4
120.77,5,City Center,407029.29
72.44,2,Rural,94607.46
118.0,5,Industrial,220405.19
78.16,4,Suburban,201240.31
138.94,5,Downtown,536792.04
131.64,6,Downtown,525437.63
158.31,6,Downtown,607658.55
88.36,4,Suburban,217336.46
121.36,5,Industrial,235058.49
65.4,3,City Center,226013.38
148.06,6,Rural,215951.79
140.75,5,Industrial,257963.27
139.83,5,Downtown,537607.7
120.06,4,Suburban,273576.52
136.59,6,Suburban,336861.83
184.17,8,Rural,259757.56
108.6,5,City Center,369579.69
125.55,5,Industrial,237670.71
76.55,2,Industrial,142049.42
85.27,3,Industrial,162602.34
123.91,6,City Center,431927.6
164.16,6,City Center,547807.03
109.75,4,City Center,365506.3
110.56,4,Rural,156168.34
103.72,4,Suburban,256008.18
98.61,4,Downtown,384707.07
131.8,6,City Center,448184.57
60.11,3,Suburban,151232.39
171.24,7,City Center,586081.75
93.38,4,Downtown,363561.88
148.88,6,City Center,503940.42
69.2,2,Suburban,163312.11
146.75,5,Rural,191369.61
146.88,6,Downtown,565067.25
135.37,6,Suburban,321092.17
80.22,3,Industrial,142027.29
129.98,5,Industrial,237562.89
72.68,3,Industrial,138550.63
109.89,4,Rural,147810.47
161.18,7,City Center,545220.57
151.87,5,City Center,504878.23
120.61,3,City Center,400262.95
81.01,3,Rural,103911.74
145.82,5,Industrial,270122.26
120.78,5,City Center,413934.75
30.0,1,Rural,36937.0
151.31,7,Rural,230069.19
119.03,5,Suburban,286269.37
168.1,7,City Center,580077.15
76.19,3,Industrial,142798.77
30.0,1,Downtown,107070.0
131.16,5,Rural,188477.35
131.66,6,Suburban,326071.09
52.37,2,Downtown,207076.97
80.86,3,Rural,113704.02
230.21,8,Suburban,548245.42
107.78,4,City Center,365554.73
149.24,6,Suburban,368262.72
93.97,5,Rural,151878.61
36.39,1,City Center,112261.65
113.19,4,Industrial,218355.51
109.38,5,Suburban,277703.64
104.0,4,Downtown,405002.05
115.41,5,City Center,394526.1
130.57,5,City Center,445267.19
114.0,4,Industrial,205932.98
69.44,3,Suburban,163641.51
139.45,6,Downtown,539818.87
42.03,2,Industrial,78091.69
37.99,1,Suburban,89247.4
149.57,5,Downtown,569266.27
140.28,6,Downtown,557453.84
117.7,5,Rural,175729.19
64.18,4,Downtown,257599.21
91.68,3,Suburban,208780.12
109.49,5,Industrial,211655.2
56.16,2,Industrial,102988.36
90.44,4,Rural,131076.85
146.09,6,Suburban,349096.43
177.09,6,Downtown,680304.75
103.22,4,Rural,145251.61
150.26,6,City Center,509593.6
43.44,1,Suburban,90632.19
146.38,6,Rural,201174.05
87.84,4,Industrial,165055.1
132.29,5,Rural,176125.82
110.09,5,City Center,372880.71
172.82,7,Suburban,413986.12
85.02,3,Rural,115296.57
145.1,5,Downtown,556092.88
108.82,5,Suburban,268707.4
113.67,5,Rural,157013.78
112.65,5,Rural,156699.84
86.17,3,Suburban,208338.15
119.44,5,Industrial,223354.06
117.49,5,Downtown,465720.25
129.65,4,Suburban,297826.22
123.38,4,Downtown,476075.72
151.92,6,Downtown,592254.24
156.94,7,Suburban,391824.69
77.98,3,Rural,105497.07
154.75,6,Industrial,295299.35
72.55,2,Downtown,268076.9
143.51,6,Downtown,564737.82
144.79,6,Rural,199641.55
43.55,3,Suburban,113807.65
123.72,5,Industrial,228761.75
101.26,5,Downtown,402442.54
89.65,4,Downtown,358047.86
174.03,6,Suburban,416861.19
93.85,3,Rural,118150.83
87.74,3,City Center,302152.77
123.03,6,Rural,178626.8
147.42,6,Downtown,565985.56
114.33,4,Downtown,443609.2
166.65,6,Industrial,311271.23
141.24,6,Rural,202279.03
32.87,1,City Center,111878.64
98.82,4,Industrial,194641.98
97.53,3,City Center,317739.95
139.17,6,Industrial,259725.66
30.0,1,Rural,45942.0
221.96,8,Downtown,866341.36
141.24,6,City Center,490178.13
125.96,5,Rural,171556.07
167.26,6,City Center,565972.13
213.75,8,Rural,286693.16
154.83,6,Industrial,292751.8
157.95,6,Rural,220041.52
125.23,5,Industrial,234079.4
114.34,6,Downtown,463342.39
100.97,4,Industrial,183863.27
86.96,4,Suburban,219585.04
92.52,4,Downtown,362126.03
65.98,2,Rural,86380.76
116.97,5,Rural,159889.14
52.61,2,Suburban,118063.59
127.64,5,Rural,168212.66
118.55,5,Downtown,469554.71
125.88,5,Downtown,489533.94
99.11,4,Industrial,187063.11
243.07,8,City Center,817362.24
174.4,6,Rural,232775.64
70.22,3,Suburban,179225.6
129.31,6,Downtown,509484.53
95.68,4,Downtown,380537.14
79.42,3,Downtown,304111.84
66.4,4,City Center,243375.35
137.29,5,City Center,464831.0
92.74,3,Rural,123237.79
158.71,7,Suburban,396798.08
159.75,6,City Center,530372.87
174.96,7,Industrial,324648.86
85.9,3,City Center,285713.59
139.01,6,Downtown,544616.19
145.3,6,Suburban,350699.34
101.03,3,Rural,140317.87
89.13,3,City Center,288472.37
184.38,7,Downtown,721889.89
129.1,5,Industrial,247213.75
145.44,5,Industrial,261690.07
87.12,4,Rural,134738.96
71.23,3,Rural,96062.62
97.22,4,City Center,333674.03
115.04,4,Rural,158001.14
77.43,3,Downtown,305470.2
119.61,4,Downtown,463209.73
52.46,2,Downtown,201621.27
75.2,3,City Center,263951.31
146.84,7,City Center,519137.35
144.15,6,Rural,204000.62
104.32,5,City Center,361578.79
79.29,3,Downtown,311280.0
78.9,3,Suburban,192918.72
105.07,4,Downtown,404963.45
145.78,6,Suburban,349375.48
157.13,6,Rural,218731.83
100.14,4,Industrial,192492.1
73.86,4,City Center,269346.91
130.71,6,City Center,457651.24
87.06,4,Downtown,335828.1
99.27,4,Downtown,389965.63
173.01,7,Suburban,408265.09
153.08,6,City Center,511842.85
126.32,5,Rural,176288.97
69.12,3,Downtown,279444.34
128.46,5,City Center,439997.59
162.51,7,Industrial,315473.44
104.97,4,Suburban,249698.31
174.04,7,Downtown,673656.97
171.71,7,Downtown,680141.34
186.55,7,Rural,265718.31
132.21,5,Downtown,504440.04
143.5,5,City Center,489472.0
176.57,8,City Center,608268.47
137.9,6,City Center,465299.27
99.95,4,Industrial,196763.95
102.06,4,Industrial,187384.43
129.54,5,Downtown,511256.69
68.38,3,Industrial,138112.31
114.27,5,Industrial,227371.47
163.86,6,Rural,222906.88
32.35,1,Industrial,49915.77
181.38,8,Suburban,443337.57
164.89,6,Suburban,388242.94
101.61,4,Suburban,241226.83
141.74,6,Downtown,562022.72
120.13,5,City Center,405802.73
169.2,7,Rural,243356.61
159.31,6,Downtown,624596.64
64.0,2,City Center,210347.51
143.49,5,Rural,186295.5
111.77,5,Rural,167221.89
123.31,6,Rural,174536.3
90.87,5,Suburban,225088.25
189.93,8,Suburban,466722.97
161.6,6,Suburban,382060.95
90.41,2,Rural,118039.15
66.62,2,Rural,82676.58
104.57,4,Suburban,252678.19
137.38,6,Rural,206474.11
129.61,6,Suburban,310096.47
170.13,7,Suburban,417068.63
151.6,6,Suburban,359317.58
158.78,6,City Center,531532.28
133.07,5,Rural,191442.22
64.43,3,Downtown,258721.18
112.17,5,Suburban,274328.12
162.4,6,Downtown,621210.56
117.94,5,City Center,401420.25
140.12,6,Rural,203406.61
107.25,4,Suburban,256204.13
78.81,3,Suburban,190935.05
115.07,5,Suburban,271625.47
132.36,5,Downtown,522329.64
93.77,5,City Center,337024.47
110.57,5,Rural,168580.55
82.42,3,City Center,286665.41
164.77,7,Suburban,407770.59
108.22,4,City Center,357911.31
178.11,7,Downtown,699310.78
181.15,7,Industrial,333040.87
116.76,5,Industrial,233471.24
79.66,4,Rural,126269.05
36.56,2,Rural,48590.08
61.12,3,City Center,204902.55
65.05,2,Rural,90335.61
175.14,8,Downtown,686763.75
124.63,5,Suburban,305383.97
135.58,5,Suburban,317679.36
31.18,1,City Center,101306.48
72.08,3,Suburban,165685.69
155.48,6,City Center,534805.57
131.47,6,Rural,194190.96
114.11,5,Rural,167685.79
142.59,5,Downtown,551872.93
185.43,7,Suburban,447863.82
111.16,4,Downtown,434916.06
122.77,4,Industrial,233167.19
127.7,5,Downtown,499396.57
215.68,8,City Center,735530.16
36.03,2,City Center,137637.25
147.33,6,Downtown,573135.22
115.41,5,Rural,167815.91
142.67,5,Industrial,273960.3
93.71,4,Downtown,375417.84
118.04,5,Rural,176571.4
148.46,5,Downtown,560302.48
244.52,8,Suburban,577774.82
152.32,6,City Center,520489.34
86.08,4,Suburban,222072.75
